# 国界、十段线以及南海诸岛数据（不含省界数据）
# 数据下载链接：https://gmt-china.org/example/ex003/
# 更新日期：2017年9月16日
>
111.81135 43.669842
111.83911 43.670517
111.85898 43.670509
111.87349 43.670727
111.87981 43.671181
111.88416 43.673241
111.89117 43.676197
111.90097 43.681213
111.90823 43.683491
111.91929 43.685535
111.9316 43.68758
111.9376 43.688026
111.9474 43.691669
111.95343 43.701485
111.95566 43.70628
111.96142 43.724087
111.96367 43.733219
111.96655 43.741211
111.96782 43.743946
111.96764 43.744473
111.96377 43.75629
111.96379 43.762455
111.96478 43.772045
111.96323 43.7789
111.96107 43.788723
111.96016 43.799004
111.9602 43.807911
111.96022 43.812252
111.95898 43.819103
111.95459 43.82756
111.95271 43.829617
111.94169 43.843109
111.93822 43.846992
111.93224 43.853626
111.92563 43.862766
111.91996 43.870308
111.91397 43.878307
111.90672 43.886311
111.90011 43.896591
111.89412 43.905506
111.89034 43.909389
111.88308 43.919216
111.87804 43.926754
111.87393 43.93224
111.86983 43.936581
111.86224 43.944351
111.84896 43.954403
111.84232 43.95829
111.83029 43.965145
111.81509 43.974056
111.80148 43.985474
111.78819 43.995979
111.77818 44.000008
111.76586 44.006073
111.7542 44.008781
111.74355 44.013069
111.73573 44.016628
111.72886 44.020168
111.71754 44.023552
111.70284 44.030643
111.69314 44.03537
111.68599 44.040287
111.67818 44.044525
111.67109 44.051266
111.66424 44.055714
111.65427 44.062042
111.64934 44.066917
111.64532 44.070408
111.63979 44.076435
111.63181 44.085926
111.62254 44.094524
111.617 44.100552
111.60922 44.106159
111.60462 44.11171
111.60161 44.117241
111.59962 44.124813
111.59502 44.130825
111.58852 44.136635
111.58385 44.140133
111.57887 44.143867
111.57423 44.148048
111.56864 44.152931
111.56188 44.16103
111.55914 44.165413
111.55643 44.170479
111.55119 44.17627
111.54812 44.180199
111.54291 44.186905
111.53923 44.191757
111.53651 44.196823
111.53473 44.201191
111.53271 44.208305
111.52875 44.214535
111.527 44.220272
111.52618 44.224854
111.52476 44.230587
111.52367 44.237228
111.52065 44.242989
111.51923 44.248951
111.52037 44.255104
111.52277 44.261009
111.52196 44.26582
111.51923 44.270889
111.5121 44.277847
111.50754 44.285454
111.5026 44.291237
111.49542 44.296825
111.48944 44.299652
111.47739 44.302563
111.46691 44.304081
111.45679 44.307194
111.45076 44.308647
111.44226 44.312878
111.43558 44.313427
111.42515 44.317451
111.41862 44.32394
111.41657 44.330593
111.41233 44.338879
111.40929 44.344635
111.40974 44.349426
111.41027 44.35696
111.41408 44.367653
111.41487 44.373352
111.41663 44.379044
111.41836 44.384048
111.42181 44.393143
111.4249 44.400871
111.42757 44.404949
111.43124 44.41061
111.43593 44.418316
111.44158 44.42601
111.4443 44.431686
111.44635 44.436459
111.4484 44.441231
111.45341 44.448704
111.45644 44.453918
111.45918 44.460049
111.46125 44.465736
111.46365 44.471416
111.46898 44.478653
111.47458 44.484062
111.48303 44.488743
111.48859 44.49255
111.49577 44.497475
111.50105 44.502659
111.50826 44.508499
111.51158 44.512566
111.51435 44.519611
111.51785 44.529388
111.52002 44.53804
111.52379 44.546444
111.52908 44.552082
111.5401 44.556034
111.54917 44.55933
111.55474 44.563133
111.56107 44.57127
111.56319 44.577641
111.56316 44.587009
111.56171 44.592518
111.55907 44.600555
111.55859 44.606049
111.55841 44.610619
111.55831 44.617935
111.55651 44.622307
111.55571 44.627575
111.55431 44.634453
111.5535 44.639721
111.55335 44.645435
111.55752 44.655663
111.55933 44.66272
111.56115 44.669777
111.56498 44.67955
111.56841 44.686584
111.57151 44.693623
111.5739 44.698158
111.57826 44.704266
111.58269 44.712429
111.58611 44.719006
111.58884 44.72422
111.59295 44.732616
111.5986 44.738705
111.60171 44.745514
111.60281 44.750069
111.60492 44.755753
111.60925 44.760487
111.61327 44.765453
111.61837 44.774517
111.62172 44.778584
111.62645 44.785824
111.62981 44.790344
111.63512 44.795292
111.64114 44.802513
111.64484 44.807484
111.64792 44.813152
111.65296 44.819931
111.65975 44.830799
111.66316 44.836689
111.66787 44.842785
111.67365 44.852066
111.67768 44.857262
111.68741 44.869221
111.69252 44.877602
111.69889 44.88504
111.70394 44.89159
111.70937 44.899963
111.71243 44.904713
111.7159 44.912201
111.71936 44.919003
111.72241 44.923523
111.72614 44.928722
111.73186 44.935944
111.73586 44.939995
111.73955 44.944046
111.74294 44.949024
111.74834 44.95602
111.75238 44.960754
111.75706 44.96571
111.76078 44.970448
111.7655 44.976086
111.76952 44.980591
111.77977 44.987507
111.79067 44.99464
111.79857 44.998852
111.80841 45.003029
111.81399 45.005451
111.82381 45.008942
111.83298 45.012672
111.84289 45.018677
111.85017 45.02335
111.85841 45.027782
111.86765 45.033337
111.87397 45.038029
111.88089 45.041794
111.88909 45.045078
111.89867 45.050396
111.90553 45.052563
111.91241 45.054951
111.91991 45.056648
111.9255 45.059063
111.9321 45.062603
111.93769 45.065018
111.94459 45.067867
111.95347 45.071823
111.96269 45.076225
111.96672 45.08004
111.97138 45.083611
111.9809 45.086868
111.98901 45.087402
112.00012 45.090401
112.00891 45.091835
112.01995 45.092773
112.02936 45.093285
112.04102 45.093292
112.05233 45.093079
112.06183 45.095871
112.06781 45.091644
112.07444 45.087402
112.08078 45.08408
112.08874 45.080723
112.10113 45.074997
112.11135 45.071598
112.11977 45.071663
112.13136 45.070522
112.1417 45.070087
112.15336 45.070316
112.16306 45.070122
112.17339 45.069458
112.18598 45.068977
112.20085 45.068676
112.21475 45.068394
112.22282 45.067772
112.23345 45.066868
112.24377 45.065971
112.25733 45.06546
112.26737 45.065708
112.28094 45.065193
112.29779 45.065754
112.30649 45.064884
112.31584 45.064228
112.32654 45.064686
112.33555 45.06358
112.3449 45.06292
112.35684 45.062206
112.36718 45.061977
112.37428 45.061596
112.38539 45.064098
112.39395 45.067577
112.40018 45.06995
112.40571 45.072361
112.41386 45.074799
112.4201 45.074966
112.42551 45.074165
112.43363 45.069656
112.43727 45.066605
112.44443 45.060272
112.45294 45.055508
112.46461 45.049072
112.47056 45.044819
112.47651 45.040569
112.48404 45.035595
112.49182 45.029243
112.49739 45.023857
112.50715 45.018147
112.51884 45.012619
112.52477 45.007908
112.52747 45.003502
112.53079 44.998623
112.54401 44.984596
112.54765 44.979481
112.55318 44.973404
112.55686 44.969433
112.56142 44.963608
112.56628 44.957092
112.57551 44.947498
112.57949 44.943058
112.58496 44.936073
112.59089 44.931816
112.59779 44.927536
112.60635 44.924358
112.61581 44.920013
112.62153 44.918045
112.62754 44.915615
112.63482 44.912697
112.64111 44.909344
112.64675 44.906006
112.65521 44.900997
112.66379 44.89827
112.67107 44.895348
112.6805 44.890545
112.69058 44.885723
112.70195 44.880867
112.70928 44.879086
112.71692 44.877068
112.73148 44.87167
112.73811 44.868988
112.74509 44.866753
112.75681 44.862572
112.77081 44.859016
112.78324 44.856182
112.79344 44.853863
112.8091 44.851402
112.81768 44.848892
112.82436 44.847118
112.83246 44.841877
112.84328 44.839081
112.85643 44.838051
112.86348 44.837177
112.87799 44.837254
112.8851 44.837753
112.89188 44.837803
112.90768 44.838066
112.92093 44.838627
112.93097 44.8395
112.93801 44.838623
112.94658 44.836109
112.95517 44.834045
112.96246 44.831791
112.9717 44.829937
112.98032 44.82856
112.99152 44.826881
113.00372 44.826088
113.01331 44.824677
113.02224 44.823059
113.03017 44.820782
113.04032 44.817982
113.05078 44.814945
113.06094 44.812145
113.06949 44.80962
113.08031 44.807255
113.09206 44.804405
113.10349 44.801338
113.11427 44.798286
113.12762 44.795387
113.13596 44.794693
113.14431 44.794224
113.15682 44.793404
113.17159 44.792519
113.18122 44.792007
113.19244 44.790997
113.203 44.790001
113.21392 44.789448
113.2249 44.78981
113.23805 44.788967
113.24699 44.787556
113.25817 44.786079
113.26877 44.785534
113.27971 44.785435
113.28933 44.784687
113.30058 44.784348
113.31142 44.782417
113.32234 44.782085
113.33329 44.781982
113.34486 44.781628
113.35477 44.780411
113.36835 44.781364
113.37894 44.780579
113.39314 44.781055
113.40525 44.779076
113.41577 44.777374
113.42474 44.776638
113.43729 44.77647
113.44888 44.776333
113.45561 44.775894
113.46302 44.775887
113.46945 44.775684
113.47621 44.7757
113.49057 44.77364
113.49729 44.772968
113.50593 44.772003
113.51561 44.767345
113.52773 44.760551
113.5378 44.757023
113.54446 44.755436
113.55402 44.753979
113.56461 44.753407
113.57353 44.751972
113.58121 44.751263
113.59779 44.74889
113.60668 44.746994
113.61267 44.745377
113.62381 44.743958
113.63654 44.745522
113.64381 44.748508
113.65314 44.753231
113.66351 44.75906
113.66988 44.762733
113.68059 44.76878
113.68772 44.774261
113.69751 44.780792
113.70724 44.78664
113.71574 44.792988
113.72519 44.799301
113.73403 44.806091
113.74116 44.811337
113.74831 44.816814
113.75513 44.8223
113.76051 44.825546
113.77003 44.832542
113.77628 44.838963
113.7813 44.841759
113.79198 44.846882
113.80297 44.851765
113.81281 44.854168
113.81905 44.855782
113.82535 44.858078
113.83546 44.859783
113.84465 44.86198
113.85045 44.866352
113.85564 44.871433
113.86318 44.872997
113.87006 44.874359
113.87691 44.880062
113.88067 44.887482
113.88143 44.893631
113.88725 44.898232
113.89319 44.900082
113.89749 44.906105
113.89857 44.912014
113.90683 44.914696
113.91519 44.914169
113.92511 44.912899
113.93609 44.912964
113.94766 44.916668
113.95493 44.918922
113.9631 44.920231
113.97154 44.920841
113.97927 44.920563
113.98865 44.920677
114 44.923161
114.04554 44.92358
114.05755 44.922092
114.09011 44.939072
114.1256 44.961857
114.13338 44.96666
114.16049 44.995617
114.17104 45.02253
114.17697 45.033791
114.19109 45.042065
114.21643 45.049751
114.29622 45.095585
114.3484 45.117817
114.38564 45.148354
114.42331 45.177284
